schema_version,run_id,bundle_run_id,case_id,family,method,spectral_samples,bundle_dimension,branch,perturbation_sign,perturbation_norm,propagation_time_nd,propagation_time_days,time_samples,coordinate_system,integrator,event_condition,source_map_status,bundle_research_status,bundle_invariance_residual_max,direction_principal_angle_max_deg_to_qr,branch_sign_consistent,manifold_jacobi_drift,initial_linear_growth_ratio,final_linear_growth_ratio,normalized_3d_manifold_distance_to_qr,normalized_displacement_distance_to_qr,normalized_displacement_perturbation_sensitivity,cross_resolution_normalized_3d_distance,cross_resolution_reference_case,runtime_seconds,status,failure_reason,registry_sha256,method_npz_sha256,source_git_commit
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,21,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,boundary,8.121598454661443e-06,0.0004889216617299103,true,1.332267629550188e-15,1.000000022184924,1.000441460507246,9.916189296547633e-10,2.232587453004342e-06,5.746313108824577e-05,0.02182204067932117,em_halo_12p40_n45,0.1411867000006168,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,21,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,boundary,8.121598454661443e-06,0.0004889216617299103,true,1.332267629550188e-15,0.9999999777644915,0.999559055453898,9.925240100546089e-10,2.235921971620902e-06,5.740278324744309e-05,0.02191678387236872,em_halo_12p40_n45,0.1377900000006775,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,21,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,6.687398870392696e-07,1.207418269725733e-06,true,1.332267629550188e-15,1.00000000541424,1.000110318224512,0,0,2.87193163061777e-05,0.02183941461715755,em_halo_12p40_n45,0.1423281000006682,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,21,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,6.687398870392696e-07,1.207418269725733e-06,true,1.332267629550188e-15,0.9999999937597785,0.9998897123012149,0,0,2.870656012024635e-05,0.02185094477388339,em_halo_12p40_n45,0.1403667000013229,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,21,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,6.687398870392696e-07,1.207418269725733e-06,true,1.77635683940025e-15,1.000000011144226,1.00022066508724,0,0,0,0.02183360154661507,em_halo_12p40_n45,0.134465099999943,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,21,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,6.687398870392696e-07,1.207418269725733e-06,true,1.332267629550188e-15,0.9999999888885909,0.9997794639930009,0,0,0,0.02186987099864325,em_halo_12p40_n45,0.1366961000003357,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,21,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,6.687398870392696e-07,1.207418269725733e-06,true,1.332267629550188e-15,1.000000022049521,1.000441459574012,0,0,5.746642130586539e-05,0.02182204109075399,em_halo_12p40_n45,0.1509040000000823,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n21,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,21,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,6.687398870392696e-07,1.207418269725733e-06,true,1.332267629550188e-15,0.9999999778022389,0.9995590555652407,0,0,5.740143269993352e-05,0.02191678376927397,em_halo_12p40_n45,0.1399820999995427,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,1.000000004989027,1.000108693603476,3.917671548919601e-06,0.02244622326380152,2.540172705555986e-05,0.01501147490055015,em_halo_12p40_n45,0.1505592000012257,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,0.9999999944414235,0.9998913357545687,3.917035174075355e-06,0.02244779916457056,2.539086183754548e-05,0.01489956140594421,em_halo_12p40_n45,0.1431983999991644,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,1.000000010149303,1.000217419349539,7.835970217467068e-06,0.02244543651884334,0,0.01502802696230934,em_halo_12p40_n45,0.1624787000000651,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,0.9999999899550979,0.9997827055268084,7.833387744774056e-06,0.02244858424217698,0,0.01489951942419192,em_halo_12p40_n45,0.1477990000003047,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,1.000000020071244,1.000434963760774,1.567445524170174e-05,0.02244386613923727,5.081549596209466e-05,0.0150282467953206,em_halo_12p40_n45,0.1443178999998054,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,0.999999979811162,0.9995655409132296,1.56640458575623e-05,0.02245015991459202,5.076753738631262e-05,0.01489943573550116,em_halo_12p40_n45,0.1550124000004871,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,1.000000006199642,1.000110337864008,8.638148074572793e-13,7.787067261182328e-09,2.876305784887362e-05,0.01500498104734482,em_halo_12p40_n45,0.1461289999988367,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,0.9999999936649704,0.9998896967439279,9.629384099731703e-13,8.682056414742596e-09,2.875893571424922e-05,0.01489955028148267,em_halo_12p40_n45,0.1452484000001277,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,1.000000011431139,1.000220701892002,1.719805293439463e-12,7.751176087331296e-09,0,0.01502798827421691,em_halo_12p40_n45,0.154784300000756,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,0.9999999891602417,0.9997794286019557,2.021034427369284e-12,9.1118341404101e-09,0,0.01489949715913164,em_halo_12p40_n45,0.1496740000002319,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,1.000000022299595,1.000441530427265,3.893412716664152e-12,8.77240796651557e-09,5.755343178296573e-05,0.01502816933505424,em_halo_12p40_n45,0.1393322000003536,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
invariant_bundle_manifold_convergence_v2,BCD048008409BD67CAA4,622C929BECB834767763,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,0.9999999777907412,0.9995589857584044,3.771787570845484e-12,8.504040242320371e-09,5.75008481164954e-05,0.01489939114084029,em_halo_12p40_n45,0.144467899999654,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,5BEE3AF6EC59F598B04D9B60BC2147A608AF9EDF45F9FC0DC3FADA2B31343571,95a606ef75888fcef7f4d8cb2eedb120efc13b22
